Stride Length (m),Step Frequency (steps/min),Stance Phase Duration (s),Swing Phase Duration (s),Double Support Phase Duration (s),Step Length (m),Cadence Variability (%),Hip Joint Angle (°),Knee Joint Angle (°),Ankle Joint Angle (°),Avg. Vertical GRF (N),Avg. A-P GRF (N),Avg. M-L GRF (N),Avg. COP Excursion (mm),Foot Clearance (mm),Gait Symmetry Index (%),Label
1.075896915,1.856156059,0.609573222,0.399285524,0.195236635,1,5.961456016,23.12692728,19.79270049,11.51364203,503.007711,339.8136156,71.85881231,11.61121364,19.28293732,84.18739261,1
1.051147764,1.761683415,0.602729924,0.376991709,0.197819965,0.9,6.06986381,25.11947262,16.23784046,13.42485105,500.1418182,317.3195887,68.91712099,10.80189096,20.13088537,84.3131887,1
1.119407823,1.738251062,0.625740861,0.38734754,0.187643819,1,6.784006005,22.76637294,16.05667689,11.92314402,547.5409001,325.1082015,52.51176918,10.2733395,18.59062645,87.11792113,1
1,2.3,0.6,0.5,0.1,0.9,3.7,27.5,11.2,15.6,471.6,341.3,38.1,6.2,12.8,81.6,0
1.037260739,1.985208793,0.603783409,0.388305648,0.191816698,1,5.791505897,24.0335353,14.14503574,14.21716018,535.5209145,331.9584129,60.22763399,9.649244744,18.45477512,90.72672138,1
1.118860527,1.776802616,0.629086239,0.405669759,0.199085295,1,6.053699012,22.41713846,16.56306365,14.86832882,481.7038874,309.3506858,77.81751745,11.29353133,18.66216287,85.70140576,1
1.268214543,1.919761757,0.595492455,0.430639296,0.220735617,1.1,5.705758184,23.08223071,14.49403646,11.50065596,492.8962583,291.5710233,66.77413353,11.33446048,21.55991355,87.27511403,1
1.14735682,2.114871106,0.570554574,0.371047274,0.199391262,1.1,5.12347852,24.77492624,15.37819041,13.55891783,545.050891,313.9523129,68.44214454,11.64027835,18.88202688,84.51432869,1
1.157201616,1.677460781,0.558798024,0.40685213,0.19618049,1.1,6.689394933,22.44021106,20.95072127,11.90028295,522.2080905,305.5332764,66.45402559,11.85155375,18.23009482,81.22826468,1
1.151267671,1.880203319,0.623045816,0.423508952,0.198349319,1.1,5.959406705,22.30151178,18.66294599,12.05563413,513.3986333,302.7032172,51.81575784,11.67887672,19.8136049,92.63660676,1
1.160606324,2.051173997,0.665269552,0.419592823,0.201306457,1.1,5.714150378,23.56024319,16.10437533,12.59506629,532.2304647,298.2774503,46.57791225,10.3193032,19.33714442,92.7970914,1
1.14989162,1.706650782,0.598832526,0.387306386,0.205327066,1.1,6.791929491,21.39604941,18.67160183,10.85481985,505.9940299,313.918008,54.0561166,9.974861132,19.97738767,85.8510349,1
1.001985063,1.92229394,0.634135373,0.425372026,0.210727162,0.9,6.453147144,21.62097193,16.6075162,9.689207619,500.8768121,289.5626256,56.76976165,10.86446075,20.25918314,80.91804758,1
0.907059476,1.854176156,0.605143056,0.442491031,0.198150395,0.8,5.62998518,23.75135638,17.22218052,11.35726085,507.2126469,302.2070858,66.70689145,12.29132293,16.10782429,87.56758899,1
1.103226894,2.057654214,0.58828664,0.428608721,0.190162032,0.9,6.862805738,22.18693749,13.44147904,12.51361574,471.8078608,311.5099817,80.97510636,10.69035792,18.42953489,91.73778418,1
1.106268086,1.714159799,0.620758781,0.40100432,0.209916254,1.1,5.333845461,23.84794644,20.1306404,14.9053439,537.4593813,315.4992535,63.62441188,10.26825305,17.955661,93.43873703,1
1.222103633,1.756921827,0.606993257,0.395784991,0.193044447,1.1,6.008168267,23.24680695,20.15332665,12.88770355,512.7179798,293.282837,59.55959178,10.28711834,17.51312154,86.96553385,1
1.045341901,2.016621978,0.576418781,0.406220981,0.201367088,0.9,5.670675535,23.3349569,16.8123,10.85151026,534.5826884,312.2894482,60.11643226,11.7597117,18.68525221,86.94091192,1
1.112269074,2.05149274,0.625608728,0.409778336,0.218333524,1,5.559893149,21.03076959,16.591546,14.84934082,537.7080191,316.494493,62.35178799,11.9159096,18.45500109,87.30240134,1
0.6,2,0.6,0.4,0.1,0.5,3.3,22.1,16.1,9.6,416.9,334.5,42,11.2,24.5,91.4,0
0.9,1.7,0.6,0.4,0.2,0.7,5.1,26.4,12.1,13.9,538.5,304.8,37.9,12.1,13.3,61.3,0
1.180916931,1.993408884,0.601666049,0.435743657,0.207608035,1,6.413066156,23.11633965,18.07826096,16.04935965,468.0209932,311.8551972,54.99715776,10.38522992,19.37285509,87.36304099,1
1.2,1.9,0.6,0.4,0.1,1.1,3.1,22.4,12.8,13.9,462.3,298,73,5.7,20.8,84.1,0
1.3,1.9,0.6,0.4,0.2,1.1,8.1,14.7,21.1,7.7,511.5,338,35.4,14.4,24.7,92.5,0
1.224962815,2.002085497,0.602287735,0.403994059,0.197968116,1,6.487538814,24.0320196,16.80241873,12.22670944,466.2281227,313.0253452,57.24480873,10.51272524,18.16845866,85.49523606,1
1.222033542,1.900222418,0.5520712,0.37843122,0.207385439,1,6.236447478,20.4937133,18.40944565,10.88593269,534.9869068,341.1590494,81.97161979,10.82551353,17.56605225,87.95534289,1
0.8,2.2,0.6,0.5,0.2,0.7,3.6,25.7,27,16.1,539.7,259.2,75.5,11.7,14.9,91.9,0
1.3,2.1,0.6,0.5,0.3,1.1,5.1,13.3,14.6,5.2,472.8,300.9,61.6,11.8,11.1,55.6,0
1.162558932,1.77551504,0.593391807,0.394200593,0.19798015,1,6.571372901,21.23778678,16.28489494,13.1244528,533.1066961,281.4173272,58.53008199,11.43612779,21.22215357,83.3196182,1
1.067524972,1.937829638,0.636482462,0.401821319,0.220084421,0.8,6.507678028,24.23508805,15.8716921,11.7465971,476.027613,274.5659731,63.94215593,12.17719406,18.80028581,75.7161244,1
1.2,2,0.6,0.4,0.1,1.1,8.3,13.6,14,12.9,462,344.9,54.9,12.9,21.4,50.4,0
1.072463082,1.661094369,0.610914711,0.397467254,0.197442036,0.9,6.486572548,23.06940611,19.62705764,14.80593999,521.8083226,307.4927032,49.17706093,11.15462523,18.50909794,88.35812792,1
0.5,1.8,0.5,0.5,0.1,0.3,8.2,17.3,13.4,19.6,463,344.6,93.8,11,21.7,99.7,0
0.91716561,2.07447661,0.581445438,0.379983339,0.205622955,0.7,5.95775051,22.80218879,17.69717788,13.88615447,510.5183631,310.3635453,70.2521938,12.17645278,18.47783788,90.42409638,1
0.98574026,2.093636284,0.512850299,0.400401207,0.185201773,0.9,6.396481058,20.67309965,19.16784006,13.82922408,497.4660751,318.4028565,66.48591844,11.8147113,18.30331217,78.76983125,1
1.11171683,1.949874495,0.641972333,0.404095848,0.1910291,0.9,5.795332728,18.90797189,17.7999421,14.23428965,537.1236682,332.1426672,77.99647904,11.53578352,19.45215198,92.69215889,1
1.038667233,1.842440565,0.637553407,0.385907379,0.205217363,0.9,6.690442418,21.02019129,16.15103065,11.47296688,533.8638129,288.1218927,76.83466056,11.52831303,18.58502561,91.72206176,1
1.2,2.3,0.6,0.4,0.2,1.1,6.4,14.4,28.5,12.5,525.1,345,95.7,6.5,11.2,93.1,0
1.303517932,1.862945326,0.523528501,0.430014504,0.185484741,1.2,5.150267734,22.72510439,18.9815154,13.39633751,551.0856633,302.0728192,66.34148646,9.82611541,17.99432295,92.98779274,1
0.960629233,1.947259209,0.606589971,0.368750014,0.187744404,0.8,5.208397425,25.6277955,18.30453243,11.48265696,536.5898091,273.3704525,74.65457104,10.82420677,17.78917584,88.80458833,1
0.6,2.3,0.6,0.4,0.3,0.6,5,23.4,27,16.4,512.3,298.2,54.3,14.1,12.8,58.9,0
1.155520476,1.902852577,0.638819773,0.395599567,0.209188849,1,6.208356539,22.8724605,17.47663617,15.08581086,524.6485935,303.6869217,61.54603801,10.93906096,18.51697774,96.97252373,1
0.9,1.9,0.5,0.5,0.2,0.7,6.3,25,11.5,15,588.7,269,55.2,6,24.2,63.2,0
1.144453059,1.915502199,0.610920736,0.403960684,0.200803812,1,6.35619809,23.63239433,18.40327932,13.18436827,515.2580147,285.2819804,62.73862251,12.45789826,19.00644544,81.4244239,1
1.167190183,1.787798156,0.606149473,0.379908195,0.213098405,1,6.476963491,19.73681948,17.33330699,11.68797055,552.2214387,293.6446334,60.55192322,11.28525674,18.85336431,86.35083616,1
1.210210522,1.897902919,0.579557572,0.387995654,0.190271206,1,6.295212552,20.39913215,16.47147566,10.46249933,505.6846661,321.0038356,63.14644544,13.7963411,19.1061579,89.33042531,1
0.958681918,1.862780035,0.530411847,0.380095996,0.20170601,0.8,5.339774148,20.58042288,18.38916781,11.83985209,489.6393511,335.9282123,75.83525817,10.66703839,18.38353891,83.11484763,1
1.012607267,1.944096076,0.621664784,0.39529771,0.208462585,0.9,6.840626192,20.22991198,19.60938644,10.88871274,508.6203497,289.6605188,79.57589829,10.38535523,20.08880677,90.73861559,1
1.150451686,1.76347352,0.573897424,0.420232384,0.225404907,1.1,6.152064564,21.26387904,14.98443574,12.6674401,504.5594802,296.1465047,59.82119281,10.42613018,19.93196283,88.17264294,1
0.994644406,1.818572676,0.676560345,0.389962821,0.209678977,0.8,6.675757822,22.70064287,15.52516162,10.09312535,582.0860283,285.7309104,62.33073498,10.61710788,20.0056456,85.922807,1
1.143636672,1.841348477,0.5573078,0.414513582,0.198627606,1,6.750583184,21.88028206,16.09776777,12.87741952,526.6456432,321.0072469,69.0779435,11.28626532,19.44180309,81.40838854,1
0.6,2.3,0.6,0.4,0.2,0.5,6.7,10.4,17.3,12.4,436,283.7,97.1,14.8,24.8,94.6,0
0.955440706,2.011273884,0.593562763,0.373847454,0.20346274,0.9,6.002205651,21.40874675,18.45734794,10.32176342,584.2522917,316.6944926,71.52224592,11.53496227,17.32554757,91.1332702,1
0.953138676,2.013450997,0.611588429,0.388751232,0.200437625,0.8,6.379204481,21.97531256,17.50701531,13.80306067,573.9074038,295.3199621,59.40207212,10.0357903,18.76463896,81.7629055,1
0.957923435,2.204564756,0.565612348,0.393040185,0.189980673,0.8,5.211075022,24.62134998,17.47938608,11.83003079,544.1602168,309.3961255,51.03819241,11.50714589,21.36260388,89.95459885,1
0.97161014,1.916885221,0.570066555,0.370577064,0.202798184,0.9,5.538981379,23.04675455,18.46051355,12.56789785,513.9143222,333.5130786,64.44339501,11.20390491,19.0585457,87.0022255,1
1.163464734,1.946450566,0.625978469,0.412793976,0.194403158,1.1,5.760704213,20.86184579,15.97645566,14.05468997,518.5152831,295.5718248,80.02314197,10.49707684,17.49490333,82.79648959,1
0.981480642,1.938037044,0.59596335,0.377776422,0.207953333,0.9,5.968183822,22.97102397,16.62258154,12.94656599,518.9358458,313.914716,90.14287072,10.25326995,17.17638134,89.62882639,1
1.049755369,1.928798916,0.59518959,0.383215036,0.213472841,1,5.921550334,21.56611342,19.25125926,10.78381904,545.3258174,308.8078143,77.4226123,9.520568475,20.98914819,92.11045848,1
1.154899376,1.675010461,0.576276019,0.419113134,0.191874191,1,5.862502964,19.9988033,15.63877178,14.84989469,561.5291522,310.8767126,57.3028549,12.87866659,17.9981741,91.49875071,1
0.946370657,2.072977903,0.556944875,0.401954213,0.202813282,0.8,5.103254521,20.72558804,15.5661539,11.41712252,526.82023,298.2009582,81.15951251,10.83878872,17.15797373,90.33346291,1
0.982957512,1.810055441,0.638893516,0.371824912,0.200572932,0.9,5.289541799,23.66577452,14.65520707,12.84525317,496.1706929,292.7955304,62.82174826,13.29542969,20.64956584,88.51620983,1
1.058631802,1.874394019,0.583865395,0.409348545,0.211716278,1,6.3484491,20.60944242,16.59828796,11.33195007,508.543861,311.1976384,53.98839015,9.791597669,17.06680529,88.13147548,1
1.3,1.6,0.5,0.4,0.2,1.2,3.2,29,15.4,6,438,287.6,90.3,14.6,13,89.6,0
1.094578415,1.879614843,0.600055583,0.412938058,0.205242515,1,5.445620614,18.92959258,14.86972499,13.46511463,566.8327978,320.6107875,48.88129818,10.71536453,20.13116093,92.06418316,1
1.042142737,1.940465254,0.606313344,0.405584672,0.187193068,0.8,6.013155344,19.65132552,17.77152084,9.849197925,539.0005689,311.9795465,48.10696884,10.12193071,19.94028475,84.79729256,1
1.086082651,2.008613594,0.581091054,0.393803577,0.207091378,0.9,6.322501948,25.79861708,19.47980145,12.87650346,482.5556368,288.3886091,58.67381636,10.978032,19.29955401,87.60801575,1
1.221061536,1.723634665,0.560097273,0.364207307,0.211672019,1,6.458862124,22.86086314,14.41000815,12.30434095,495.8069257,310.7070994,70.74927503,9.252357666,20.20155283,83.96589176,1
1.24689821,1.928694814,0.565394158,0.405551732,0.188508375,1.1,6.062333574,23.52988707,19.10836059,13.15651939,474.9963625,298.4629233,63.35324072,10.90245189,19.46734374,86.67000821,1
1.163033344,2.177322541,0.589656719,0.374084918,0.201587605,1.1,7.305444154,20.57223846,16.54305343,11.95337832,499.1493878,320.8993431,71.90854778,9.947620329,19.35088314,85.83395398,1
1.217846113,1.974884745,0.56940455,0.408426867,0.200092401,1.2,6.129840944,21.69129068,18.65655769,12.5030882,568.309572,308.2782208,49.2803399,10.90815743,18.21460544,83.20059199,1
1.042979097,2.052776044,0.618873407,0.367861835,0.179974508,0.9,5.06889026,19.52388515,17.41958035,11.34867612,562.774246,291.1704965,59.30761763,11.62086892,20.17494789,81.31818656,1
0.98621369,2.01110285,0.610728284,0.405970046,0.189280225,0.9,6.490540368,21.57815102,17.99148502,14.72069343,523.3048591,299.0051164,59.26219435,10.24178073,19.73198224,86.07170866,1
1.195472552,1.814560663,0.596033454,0.413918577,0.207525994,1.1,6.097394829,20.56608552,14.83932087,10.88092101,538.3797425,347.4498807,81.80306959,11.10006358,17.80820404,93.82268692,1
0.6,1.5,0.6,0.4,0.2,0.5,7.2,23,15.8,9.3,534.7,321.4,78.9,10.4,24,86.2,0
1,1.9,0.5,0.4,0.2,0.8,9.6,27.9,28.2,15.1,559.8,349.2,56.3,6.3,15.7,65.2,0
1.083401802,1.998270567,0.601362146,0.393018681,0.202595176,1,5.775728746,23.89921717,19.79013846,10.25269202,516.5318809,337.3165731,62.90719304,10.57466182,16.69334189,92.94846069,1
1.056977683,1.913564371,0.591620594,0.416540484,0.192392648,1,5.180064431,20.38437325,17.53085927,12.69203715,556.7587403,301.8029299,70.39107999,11.06317846,18.84264841,89.7203295,1
1.102117129,2.162986718,0.576867442,0.416677633,0.203243145,1.1,5.110008336,20.19126483,17.33906377,13.68070088,503.2715078,268.957487,66.20987104,10.07696887,17.81026616,94.07007596,1
1.150231511,1.868700009,0.602035182,0.37275778,0.196893887,1.1,4.639034843,18.00958789,19.04410905,11.92865225,586.3478847,309.1042008,49.39459213,12.36789554,18.86552561,89.261816,1
1.260609723,2.059652853,0.610716499,0.375203305,0.218638978,1.1,6.486734329,18.9781482,15.45805734,11.61712671,520.5115506,309.615653,50.92987702,10.85407121,17.31662658,93.72060061,1
0.985699752,1.849863309,0.629502485,0.427214501,0.189868678,0.9,4.894085934,26.13865815,16.35638635,12.14354923,559.7963964,307.111037,52.91903167,11.54791018,18.24760779,86.78209528,1
1.011383019,1.805528341,0.665773498,0.402945509,0.206761107,1,6.771232752,24.20016345,15.87508355,12.65072062,534.6165865,322.4292035,53.02185921,11.15628501,19.06316693,83.56789142,1
1.140205995,1.922303455,0.649078205,0.397355606,0.206088972,1.1,5.802350246,24.17776451,19.33088816,10.87788151,525.4270858,298.3502717,72.67543996,10.46305222,20.48173338,88.2073806,1
1.051894215,1.928239707,0.628487748,0.394503539,0.204763185,0.9,5.221509209,22.15269289,17.64586223,15.21793707,521.285461,304.9047792,49.58149358,12.12215086,18.47726269,88.53738258,1
1.060821569,2.015779744,0.642207259,0.406806268,0.216300488,1,5.806685176,22.29136198,18.45230726,11.02290159,495.5151544,283.268728,61.12751165,10.66224245,21.02275977,93.59343383,1
1.063789303,1.859211942,0.574292641,0.389356057,0.196658509,1,6.444965299,19.52175277,20.37496646,12.20172429,514.9807398,314.6293932,54.27911419,11.14629788,17.3329443,79.24101705,1
1.212024508,1.843860632,0.587354645,0.408199952,0.200347477,1,5.353655537,22.19765879,14.43465391,11.07681688,548.9057616,309.3640602,64.38092567,11.85435569,17.7911989,88.47081449,1
0.6,1.6,0.6,0.4,0.2,0.6,8,23.6,14,10.3,494.8,277.2,38.8,11,12,91.1,0
1.3,2.2,0.6,0.4,0.2,1.2,7.8,21.3,25.6,18.7,529,265.1,77.2,5.6,22,53.8,0
1.029745648,1.994873634,0.571595611,0.426018829,0.187189918,1,5.487308483,23.50481414,18.07844501,14.84606233,525.1658432,311.305781,68.01085923,10.02242603,20.48497512,89.60032008,1
0.984479046,1.826045087,0.645356795,0.417412823,0.204790655,0.9,6.937825005,23.73759063,20.27427019,13.7619267,519.2435773,336.6053922,47.89441015,10.31442487,17.2749755,84.42532599,1
1.102218001,1.852884428,0.603731678,0.39108026,0.186934704,1,5.90582873,20.62849026,17.89128506,15.53479359,485.1852971,329.2805929,56.12537717,11.09109055,17.39300297,90.20052741,1
1.041911355,1.747053315,0.620003271,0.400824407,0.21495529,1,6.196962126,24.76809326,16.29293126,9.935456381,528.4664005,322.0219349,62.21070884,10.5648938,17.46675421,81.71502694,1
1.4,1.8,0.6,0.5,0.1,1.3,4.7,22.4,25,8.6,528.2,314.8,68.6,10.2,22.7,92.2,0
1.101691665,1.929655809,0.613465067,0.369869362,0.200489025,1.1,5.812772904,21.13098773,16.9976306,11.72098128,539.5062405,302.2142995,81.44685237,11.30273161,20.42684472,84.64505598,1
1.240921479,1.872037069,0.584367252,0.437222156,0.203269078,1.2,5.728885004,21.78482798,18.65160251,14.95678364,550.1400743,340.8400784,74.87803655,11.08952942,20.94470938,83.2016749,1
1.050250456,1.775704309,0.56482581,0.407146379,0.229473611,1,5.801452549,19.49529137,19.24825908,15.13050037,536.5015253,323.6424988,58.9314545,11.2645518,19.32296062,81.87285256,1
1.202833734,1.698263826,0.57611181,0.417216899,0.215941725,1,6.293363634,22.21010918,17.94238878,13.1368873,487.2482932,286.7536677,79.83110677,10.84173085,17.45308977,83.47445977,1
0.5,2,0.5,0.4,0.2,0.4,6,25.4,11.3,18.5,439.6,345.2,93.2,8.2,19.6,89.3,0
1.333648743,1.963737602,0.644375145,0.398776286,0.176778006,1.2,7.086317658,20.3279231,15.10430218,13.06624858,489.5609583,328.5690526,49.3179709,10.82197932,18.00771653,93.40808472,1
1.113103298,1.682649995,0.566752621,0.375847598,0.19362624,0.9,6.215831764,19.02733733,18.10742515,10.94372621,493.008843,300.5263011,75.86404735,9.865473832,20.09905809,92.9187315,1
0.9,1.6,0.6,0.4,0.3,0.8,8.4,12.6,18.2,8.2,511.1,273.6,99.1,10.8,12.4,59.8,0
1.055214561,1.652317434,0.597121457,0.41139682,0.197556762,1,5.673683476,25.22752049,17.30578776,10.29588189,538.4358739,307.9273928,57.75853743,10.67482239,20.59901095,78.64098544,1
1.2,1.5,0.5,0.4,0.2,1,3.6,28.2,28.1,8.7,524.5,277.3,84.2,5.8,22.8,53.7,0
0.953383911,1.87471905,0.555761151,0.386958531,0.19720089,0.8,7.065462485,21.51655123,18.75904073,14.01070292,493.048006,289.7183559,58.34962078,10.24342153,20.59021397,81.37441113,1
1.1,2.1,0.6,0.4,0.1,0.9,6,29.1,12,14.3,522.8,277.3,54.1,11.6,20.2,72.5,0
1.134205206,1.885933386,0.606008701,0.425262127,0.197257489,1,5.081471204,22.94053636,17.86613607,10.67720439,482.6557546,313.5614183,78.0150696,12.39506389,17.99118246,88.24140824,1
1.167935181,1.686608195,0.578357992,0.389272606,0.186966406,1,7.013348196,19.71274801,16.88765018,9.934684239,504.4599028,279.5852062,58.09715937,11.39750239,20.8893028,90.00981006,1
1.159559631,1.731490192,0.616819129,0.394909366,0.182447681,1,5.4265795,24.8062061,17.00436307,11.93107946,532.3696366,300.191362,68.68909008,10.11726313,17.9949802,89.12042202,1
1.069796756,1.848730451,0.592013105,0.358398047,0.205302193,1,6.143107941,24.62503047,21.04856535,11.19080634,542.5746063,304.102699,79.75966677,10.39418626,20.43273368,85.29476605,1
1.130448076,1.732942693,0.589389621,0.385094207,0.190021107,1,7.212953489,22.59039638,16.99603769,10.6166239,499.7696254,327.3687697,71.46040797,9.554877515,18.04450755,89.47092715,1
1.212249326,2.013840912,0.599889807,0.390297545,0.206850134,1,6.705474275,21.5712293,20.17177462,11.63723362,539.9278595,281.5175131,75.74476477,10.14087051,17.86809484,86.21568099,1
1.247744995,2.144496976,0.573753372,0.409332242,0.209142702,1.1,5.343189123,22.42868065,18.60396431,11.73472429,484.8033235,344.6129091,70.54308549,10.77273429,18.46041645,86.1315301,1
0.980254039,1.927107528,0.58733496,0.409344615,0.20694946,0.9,5.57236166,20.52520693,17.29495383,14.85909312,518.2935906,298.0593901,66.40102699,9.618759267,18.79537057,87.92549004,1
1.119114286,1.769289863,0.630082747,0.421604294,0.187793904,0.9,6.924280543,24.94342878,17.01881761,14.31530479,545.1396474,313.4756715,64.20723666,9.844716805,18.93512326,82.02845868,1
1.174235649,2.054298971,0.626472725,0.381206883,0.20224236,1,6.333251538,23.13613509,16.16937458,11.3706356,512.0200899,294.8999631,57.67360427,11.32189999,18.39678076,87.7831605,1
1.060031938,1.734075951,0.642959181,0.406129315,0.185136472,0.9,7.363708401,21.94903346,16.15851594,15.23925503,497.9682121,346.0568316,64.24824488,12.15456355,19.39786885,89.8715068,1
0.8,2,0.6,0.4,0.2,0.9,6.6,25,20.7,10.8,449,318.3,41.2,11,18.2,93.9,0
0.8,1.8,0.6,0.5,0.3,0.8,8.4,17.2,16.9,5.9,461.2,301.2,95.4,12.2,12.9,96.8,0
1.110282742,1.671727715,0.559036204,0.404058339,0.226436355,1,6.992962288,21.41511832,19.9697496,10.73634873,482.0682882,323.8057119,72.90850107,9.976185108,20.28353938,95.38432563,1
0.988187769,1.651838977,0.622640965,0.409258661,0.201198983,0.9,5.70960574,21.48997257,16.2517683,13.69196847,508.7192099,308.7073097,80.1427162,10.16142633,17.47851238,88.54619458,1
1.097886937,1.771567543,0.596429673,0.378196474,0.202500223,1,6.341865404,22.32646032,19.16194692,13.2347898,506.0745975,320.478917,73.98784603,10.2619068,19.58737584,86.35053408,1
0.99263147,2.346329923,0.601410581,0.425094304,0.2049486,0.9,5.747097765,25.03902011,14.16181636,10.94296796,512.1672901,308.0802807,62.42278785,12.15739886,18.96583035,89.0335442,1
